,Transaction ID,Medium,Revenue
2841,2JW73761HF5903700,cpc,20.0
2842,2K32304687041293X,cpc,20.0
2843,2KR76342EF885824C,cpc,20.0
2844,2LR53055KT311880J,cpc,20.0
2845,2NY50488SD684715P,cpc,20.0
2846,2UG47073GV381233A,cpc,20.0
2847,2UJ62521EW415983Y,cpc,20.0
2848,2UK80352WB034011K,cpc,20.0
2849,2Y657345552304158,cpc,20.0
2850,2YV92087UG7948109,cpc,20.0
2851,30S65468GF953972D,cpc,20.0
2852,31V542776U486805S,cpc,20.0
2853,323327699D393935C,cpc,20.0
2854,32A31801B7960141H,cpc,20.0
2855,32H114072Y922773P,cpc,20.0
2856,34108217YE931181R,cpc,20.0
2857,343839988R281543S,cpc,20.0
2858,34F80828RA075952X,cpc,20.0
2859,34H1330388345474E,cpc,20.0
2860,35K34766H9472504G,cpc,20.0
2861,363087781T929104E,cpc,20.0
2862,36714180HT943043X,cpc,20.0
2863,36K08466W2203350U,cpc,20.0
2864,38V91389HE128661P,cpc,20.0
2865,39P99626PS890003U,cpc,20.0
2866,39T93579W7929761V,cpc,20.0
2867,3AF3465805853504U,cpc,20.0
2868,3BC85626T28136829,cpc,20.0
2869,3CJ95012DH2691947,cpc,20.0
2870,3CR97263NW911980M,cpc,20.0
2871,3D951511TT266635B,cpc,20.0
2872,3EB96107B82947257,cpc,20.0
2873,3F6021448N800670V,cpc,20.0
2874,3F823610H2329974G,cpc,20.0
2875,3G742423E8183590T,cpc,20.0
2876,3H143165DK9980744,cpc,20.0
2877,3HA40602MS469402N,cpc,20.0
2878,3J5983285D4038433,cpc,20.0
2879,3JF2029292704393P,cpc,20.0
2880,3JT245233M212811V,cpc,20.0
2881,3JT86419JG949611H,cpc,20.0
2882,3L441584V06536456,cpc,20.0
2883,3LX91340K8345123F,cpc,20.0
2884,3M431871KH643562R,cpc,20.0
2885,3N359482WK856032C,cpc,20.0
2886,3NG97272LN8526521,cpc,20.0
2887,3P7186783V541792X,cpc,20.0
2888,3R761653R6661273G,cpc,20.0
2889,3S2944419W784431S,cpc,20.0
2890,3SD84644K5265864E,cpc,20.0
2891,3SN54200X3578974X,cpc,20.0
2892,3T1172089R623790M,cpc,20.0
2893,3TG26386ND062084N,cpc,20.0
2894,3U243888P53478013,cpc,20.0
2895,3U980389RL7094112,cpc,20.0
2896,3V229638YU8923102,cpc,20.0
2897,3VJ91616BN302315P,cpc,20.0
2898,3VY02931HK247710P,cpc,20.0
2899,3XG58776976020914,cpc,20.0
2900,3XP257215X055210S,cpc,20.0
2901,3YD205309C604401Y,cpc,20.0
2902,40M838951A812780H,cpc,20.0
2903,415219231H0151813,cpc,20.0
2904,41A36449JX381971J,cpc,20.0
2905,442640229L1082119,cpc,20.0
2906,46C66826AE277734K,cpc,20.0
2907,46Y88431491649011,cpc,20.0
2908,49581905R4481320X,cpc,20.0
2909,4AD1394788949773T,cpc,20.0
2910,4AU59402W41760616,cpc,20.0
2911,4BU764641R5642829,cpc,20.0
2912,4C718031KV0416215,cpc,20.0
2913,4CT69586FD171702R,cpc,20.0
2914,4DX9634302431720N,cpc,20.0
2915,4EG55948F0499764F,cpc,20.0
2916,4F305207680128017,cpc,20.0
2917,4FL23631VM521052J,cpc,20.0
2918,4G399237L67906645,cpc,20.0
2919,4HT87701VB905243B,cpc,20.0
2920,4L469389HC260471M,cpc,20.0
2921,4M94614065664844R,cpc,20.0
2922,4PR94357WH4388528,cpc,20.0
2923,4RW65091S1017820J,cpc,20.0
2924,4SJ3402836139943H,cpc,20.0
2925,4TY00835B34960507,cpc,20.0
2926,4TY635473V846812G,cpc,20.0
2927,4UX80578PX747592T,cpc,20.0
2928,4VK72886S1256803G,cpc,20.0
2929,4W695041UF960922X,cpc,20.0
2930,4WA25207DW741962P,cpc,20.0
2931,4WL37915XH566233F,cpc,20.0
2932,4Y096097B9336291B,cpc,20.0
2933,4YD51384SM575780P,cpc,20.0
2934,50W31490NW9431133,cpc,20.0
2935,51X98046DB065382S,cpc,20.0
2936,52D86554M06065426,cpc,20.0
2937,52Y429083S742730M,cpc,20.0
2938,53D57095M9449181G,cpc,20.0
2939,55243193SA057715W,cpc,20.0
2940,55U773312D339363A,cpc,20.0
2941,56K55512NM6933915,cpc,20.0
2942,58223517670432710,cpc,20.0
2943,58S86591ER097791M,cpc,20.0
2944,58X26321HP302661C,cpc,20.0
2945,595281842X933252V,cpc,20.0
2946,59E85189WD3731736,cpc,20.0
2947,5CG04428VB8669505,cpc,20.0
2948,5D068358467411502,cpc,20.0
2949,5D4999333H5714701,cpc,20.0
2950,5DF38513D0030770W,cpc,20.0
2951,5EJ230097F223322P,cpc,20.0
2952,5FR4212329246623D,cpc,20.0
2953,5HN51068RW042964C,cpc,20.0
2954,5HP18454DV1456640,cpc,20.0
2955,5PK76833H4806041A,cpc,20.0
2956,5PM13042C2773835E,cpc,20.0
2957,5R754425RS1025742,cpc,20.0
2958,5RC21676KT2633204,cpc,20.0
2959,5RH83221JM9056227,cpc,20.0
2960,5T253433E1545140L,cpc,20.0
2961,5TP430487H7569244,cpc,20.0
2962,5V713051402141942,cpc,20.0
2963,5VK45590MP4169816,cpc,20.0
2964,5W293735B4778605S,cpc,20.0
2965,5W915474L6463993F,cpc,20.0
2966,5X8552016C2364502,cpc,20.0
2967,5Y275437SX446224G,cpc,20.0
2968,61488649AN262403S,cpc,20.0
2969,61958486DA240802V,cpc,20.0
2970,61X45926RK999010F,cpc,20.0
2971,61Y96751NC5784605,cpc,20.0
2972,62232557JM579084B,cpc,20.0
2973,62X40216MJ518854P,cpc,20.0
2974,63092472DT448682B,cpc,20.0
2975,63D17501AG9181028,cpc,20.0
2976,63M17747UT3760047,cpc,20.0
2977,65714413L9006383L,cpc,20.0
2978,67157090DL452480N,cpc,20.0
2979,67903515YM154821G,cpc,20.0
2980,686371817B705493D,cpc,20.0
2981,68U0850807263471F,cpc,20.0
2982,68W95956EL980594K,cpc,20.0
2983,68Y89935R3515354D,cpc,20.0
2984,69G86554CK633920F,cpc,20.0
2985,69X01864BX140110V,cpc,20.0
2986,6C739046CE807825A,cpc,20.0
2987,6D213220B90883223,cpc,20.0
2988,6DE71122Y8531090Y,cpc,20.0
2989,6E327082YD2358324,cpc,20.0
2990,6EH26366LV611543K,cpc,20.0
2991,6EV70906CU655704R,cpc,20.0
2992,6G168699MU5478348,cpc,20.0
2993,6GT62858TL7781910,cpc,20.0
2994,6HM966717P8881101,cpc,20.0
2995,6JF16464KJ438322U,cpc,20.0
2996,6JK55984VB648711V,cpc,20.0
2997,6K591350S98874800,cpc,20.0
2998,6L23739063241683Y,cpc,20.0
2999,6LC04775EH847993P,cpc,20.0
3000,6LE84720B1080181F,cpc,20.0
3001,6LM38616MN137821D,cpc,20.0
3002,6LS49981L32593703,cpc,20.0
3003,6M203785P9476412P,cpc,20.0
3004,6ME66410DS605405R,cpc,20.0
3005,6MF724462C5900256,cpc,20.0
3006,6MK61297NV088253E,cpc,20.0
3007,6MS79420XT3699106,cpc,20.0
3008,6N196902PK276411B,cpc,20.0
3009,6N503483NK3622117,cpc,20.0
3010,6PA94266AJ290903S,cpc,20.0
3011,6S964002E5982325K,cpc,20.0
3012,6TF03910UY5776116,cpc,20.0
3013,6U31191480810433U,cpc,20.0
3014,6VF58150YK317504F,cpc,20.0
3015,6VL49677CH089053X,cpc,20.0
3016,6VX15945KG026684R,cpc,20.0
3017,6W722249132203150,cpc,20.0
3018,6WE55569RK835481L,cpc,20.0
3019,71420529HD703041K,cpc,20.0
3020,71E95750VH7740726,cpc,20.0
3021,72E16586EJ897151R,cpc,20.0
3022,73443656LH9047835,cpc,20.0
3023,7556070184137953S,cpc,20.0
3024,76F802076C0473628,cpc,20.0
3025,77465060DH503310V,cpc,20.0
3026,7A757604LE758680K,cpc,20.0
3027,7AL1315648480853A,cpc,20.0
3028,7BC84795JA608500Y,cpc,20.0
3029,7DR641613X557470F,cpc,20.0
3030,7FS24258A01509944,cpc,20.0
3031,7N48717305159622K,cpc,20.0
3032,7R050296NS608243L,cpc,20.0
3033,7SM46251D3366294U,cpc,20.0
3034,7SN14492ND180931L,cpc,20.0
3035,7TR50493G1601104T,cpc,20.0
3036,7UK71193KE6625939,cpc,20.0
3037,7V433039T2205210C,cpc,20.0
3038,7V704024X31696139,cpc,20.0
3039,7VG96506K8281371T,cpc,20.0
3040,7WS67295A39254256,cpc,20.0
3041,7XN00510T3910505S,cpc,20.0
3042,7XS89185P06079354,cpc,20.0
3043,7YJ324313K3434418,cpc,20.0
3044,7YX115647H737413P,cpc,20.0
3045,80117865YK661805H,cpc,20.0
3046,80423046BT141631L,cpc,20.0
3047,80A07540M24485333,cpc,20.0
3048,81D79521V8820392B,cpc,20.0
3049,84006493SU102044J,cpc,20.0
3050,84025936L6096914N,cpc,20.0
3051,84E235124B869434X,cpc,20.0
3052,85X25569LY579813L,cpc,20.0
3053,86580662368092226,cpc,20.0
3054,897819308M216831V,cpc,20.0
3055,89A99182RW094323J,cpc,20.0
3056,8A8696935F6888219,cpc,20.0
3057,8AF54114Y9668132C,cpc,20.0
3058,8CC35332SU012335D,cpc,20.0
3059,8CG47481CK071540V,cpc,20.0
3060,8D394109BW7908919,cpc,20.0
3061,8D7089841F852851K,cpc,20.0
3062,8E371368RK8933705,cpc,20.0
3063,8EK30404V6190925W,cpc,20.0
3064,8EM42712R1436252C,cpc,20.0
3065,8FU071864E706532V,cpc,20.0
3066,8GG68502GH5775041,cpc,20.0
3067,8H182486P5570252N,cpc,20.0
3068,8H3127352X898011A,cpc,20.0
3069,8HB2855318509283W,cpc,20.0
3070,8HP63193V4475860J,cpc,20.0
3071,8J3636153K695013N,cpc,20.0
3072,8JM23290WH577811C,cpc,20.0
3073,8JV90609GM312804C,cpc,20.0
3074,8KD42022N37074328,cpc,20.0
3075,8LW17544TB310664J,cpc,20.0
3076,8NS03512YW9934527,cpc,20.0
3077,8P466862XN167280E,cpc,20.0
3078,8PN8833569384613Y,cpc,20.0
3079,8RR48168888827438,cpc,20.0
3080,8TG5154730586713K,cpc,20.0
3081,8U362280L1370371B,cpc,20.0
3082,8U869450BS387204J,cpc,20.0
3083,8US99214R8128754X,cpc,20.0
3084,8VT81270PV559460B,cpc,20.0
3085,8WM03310HR7256231,cpc,20.0
3086,8XD84146YW318482S,cpc,20.0
3087,8YM21709DB153640B,cpc,20.0
3088,90J80502CD250874Y,cpc,20.0
3089,90U60221H4798720S,cpc,20.0
3090,91366265638198937,cpc,20.0
3091,91397945T05489526,cpc,20.0
3092,93J685760R1999445,cpc,20.0
3093,946642002G5680233,cpc,20.0
3094,95229552GA474633X,cpc,20.0
3095,954448099K0885825,cpc,20.0
3096,96D38860FB991724P,cpc,20.0
3097,96K19333N0414102W,cpc,20.0
3098,96P432972R762150P,cpc,20.0
3099,986483623Y930940R,cpc,20.0
3100,99092340UH909172V,cpc,20.0
3101,9C4827943M626073X,cpc,20.0
3102,9C6414390W608892W,cpc,20.0
3103,9C741090XC6223936,cpc,20.0
3104,9D392991RX555760T,cpc,20.0
3105,9D7715570X4050919,cpc,20.0
3106,9EJ63032KH409622U,cpc,20.0
3107,9F8337055T1362232,cpc,20.0
3108,9G3078252R408543Y,cpc,20.0
3109,9GJ14246TH590051E,cpc,20.0
3110,9GL101889J390193N,cpc,20.0
3111,9GX57026XD850643D,cpc,20.0
3112,9JL94744X3728582W,cpc,20.0
3113,9KE10248887058747,cpc,20.0
3114,9KJ111501K0649148,cpc,20.0
3115,9L3069322F7884039,cpc,20.0
3116,9N8964418M547604C,cpc,20.0
3117,9NM359419X8852104,cpc,20.0
3118,9NS2468376443912X,cpc,20.0
3119,9NX30583CV424215L,cpc,20.0
3120,9R671973S91197000,cpc,20.0
3121,9SE29316P8052194S,cpc,20.0
3122,9SM61194JY2432447,cpc,20.0
3123,9T881048TJ457394E,cpc,20.0
3124,9TK87429E7853540K,cpc,20.0
3125,9U259811JE213400F,cpc,20.0
3126,9U681322H52668823,cpc,20.0
3127,9VE93814P39628641,cpc,20.0
3128,9W521462C10310027,cpc,20.0
3129,9WN46558Y10985419,cpc,20.0
3130,9XE40505FY391033V,cpc,20.0
3131,9XM439003S6067031,cpc,20.0
3132,9XN91429R6475415S,cpc,20.0
3133,9XR57495TX980823S,cpc,20.0
3134,9XS64748WE9107128,cpc,20.0
3135,9YB10147NU4971602,cpc,20.0
3136,9YT39455VG770871D,cpc,20.0
3137,ICC6335137165,cpc,20.0
3138,ICC6335243602,cpc,20.0
3139,ICC6335315918,cpc,20.0
3140,ICC6335413943,cpc,20.0
3141,ICC6335505413,cpc,20.0
3142,ICC6335685852,cpc,20.0
3143,ICC6335727365,cpc,20.0
3144,ICC6336247963,cpc,20.0
3145,ICC6336264814,cpc,20.0
3146,ICC6336338513,cpc,20.0
3147,ICC6336531589,cpc,20.0
3148,ICC6336726745,cpc,20.0
3149,ICC6336904253,cpc,20.0
3150,ICC6336913876,cpc,20.0
3151,ICC6337201035,cpc,20.0
3152,ICC6337517542,cpc,20.0
3153,ICC6337569891,cpc,20.0
3154,ICC6337627153,cpc,20.0
3155,ICC6337649482,cpc,20.0
3156,ICC6337693062,cpc,20.0
3157,ICC6337725180,cpc,20.0
3158,ICC6337856846,cpc,20.0
3159,ICC6338433651,cpc,20.0
3160,ICC6338447318,cpc,20.0
3161,ICC6338476271,cpc,20.0
3162,ICC6339139821,cpc,20.0
3163,ICC6339323175,cpc,20.0
3164,ICC6339461164,cpc,20.0
3165,ICC6339857657,cpc,20.0
3166,ICC6339925245,cpc,20.0
3167,ICC6340376291,cpc,20.0
3168,ICC6342619911,cpc,20.0
3169,ICC6342811871,cpc,20.0
3170,ICC6344058539,cpc,20.0
3171,ICC6344507075,cpc,20.0
3172,ICC6345841614,cpc,20.0
3173,ICC6346141738,cpc,20.0
3174,ICC6348787093,cpc,20.0
3175,ICC6351773623,cpc,20.0
3176,ICC6355055820,cpc,20.0
3177,ICC6356052553,cpc,20.0
3178,ICC6840370078,cpc,20.0
3179,ICC6840604683,cpc,20.0
3180,ICC6840656619,cpc,20.0
3181,ICC6840724609,cpc,20.0
3182,ICC6840865367,cpc,20.0
3183,ICC6841176763,cpc,20.0
3184,ICC6841215786,cpc,20.0
3185,ICC6841273424,cpc,20.0
3186,ICC6841557932,cpc,20.0
3187,ICC6841638654,cpc,20.0
3188,ICC6842033531,cpc,20.0
3189,ICC6842296718,cpc,20.0
3190,ICC6842335524,cpc,20.0
3191,ICC6842475689,cpc,20.0
3192,ICC6842685212,cpc,20.0
3193,ICC6842697682,cpc,20.0
3194,ICC6842795609,cpc,20.0
3195,ICC6842815441,cpc,20.0
3196,ICC6842850889,cpc,20.0
3197,ICC6842864860,cpc,20.0
3198,ICC6842872383,cpc,20.0
3199,ICC6842895577,cpc,20.0
3200,ICC6843035204,cpc,20.0
3201,ICC6843058989,cpc,20.0
3202,ICC6843649541,cpc,20.0
3203,ICC6843793131,cpc,20.0
3204,ICC6844091241,cpc,20.0
3205,ICC6844095146,cpc,20.0
3206,ICC6844106697,cpc,20.0
3207,ICC6844319160,cpc,20.0
3208,ICC6844436249,cpc,20.0
3209,ICC6844581312,cpc,20.0
3210,ICC6845165432,cpc,20.0
3211,ICC6845266050,cpc,20.0
3212,ICC6845459539,cpc,20.0
3213,ICC6845488442,cpc,20.0
3214,ICC6845535424,cpc,20.0
3215,ICC6846277169,cpc,20.0
3216,ICC6846661858,cpc,20.0
3217,ICC6846722067,cpc,20.0
3218,ICC6846800700,cpc,20.0
3219,ICC6846894169,cpc,20.0
3220,ICC6847310323,cpc,20.0
3221,ICC6847371398,cpc,20.0
3222,ICC6847657635,cpc,20.0
3223,ICC6848936501,cpc,20.0
3224,ICC6850594901,cpc,20.0
3225,ICC6850595544,cpc,20.0
3226,ICC6851096155,cpc,20.0
3227,ICC6856678298,cpc,20.0
3228,ICC6858075767,cpc,20.0
3229,ICC6858148587,cpc,20.0
3230,ICC6860230885,cpc,20.0
3231,ICC6860310137,cpc,20.0
3232,ICC6862627905,cpc,20.0
3233,ICC7333981862,cpc,20.0
3234,ICC7333997763,cpc,20.0
3235,ICC7334416353,cpc,20.0
3236,ICC7334577004,cpc,20.0
3237,ICC7334751331,cpc,20.0
3238,ICC7334860656,cpc,20.0
3239,ICC7334876212,cpc,20.0
3240,ICC7335025176,cpc,20.0
3241,ICC7335043006,cpc,20.0
3242,ICC7335058806,cpc,20.0
3243,ICC7335082526,cpc,20.0
3244,ICC7335337478,cpc,20.0
3245,ICC7335413175,cpc,20.0
3246,ICC7335689639,cpc,20.0
3247,ICC7335822806,cpc,20.0
3248,ICC7336012655,cpc,20.0
3249,ICC7336039434,cpc,20.0
3250,ICC7336120932,cpc,20.0
3251,ICC7336184302,cpc,20.0
3252,ICC7336254324,cpc,20.0
3253,ICC7336257263,cpc,20.0
3254,ICC7337151135,cpc,20.0
3255,ICC7337281248,cpc,20.0
3256,ICC7337567737,cpc,20.0
3257,ICC7337582114,cpc,20.0
3258,ICC7337703067,cpc,20.0
3259,ICC7337814200,cpc,20.0
3260,ICC7337854715,cpc,20.0
3261,ICC7338061668,cpc,20.0
3262,ICC7339135960,cpc,20.0
3263,ICC7339292281,cpc,20.0
3264,ICC7339823435,cpc,20.0
3265,ICC7344387220,cpc,20.0
3266,ICC7345661717,cpc,20.0
3267,ICC7347992260,cpc,20.0
3268,ICC7350825065,cpc,20.0
3269,ICC7351881315,cpc,20.0
3270,ICC7351987578,cpc,20.0
3271,ICC7353169753,cpc,20.0
3272,ICC7353801965,cpc,20.0
3273,ICC7839444603,cpc,20.0
3274,ICC7839987377,cpc,20.0
3275,ICC7840386212,cpc,20.0
3276,ICC7840412160,cpc,20.0
3277,ICC7840435623,cpc,20.0
3278,ICC7840499240,cpc,20.0
3279,ICC7840695272,cpc,20.0
3280,ICC7840851832,cpc,20.0
3281,ICC7841184195,cpc,20.0
3282,ICC7841222427,cpc,20.0
3283,ICC7841241013,cpc,20.0
3284,ICC7841767297,cpc,20.0
3285,ICC7841774349,cpc,20.0
3286,ICC7842186506,cpc,20.0
3287,ICC7842241999,cpc,20.0
3288,ICC7842308491,cpc,20.0
3289,ICC7842864241,cpc,20.0
3290,ICC7842921366,cpc,20.0
3291,ICC7842962317,cpc,20.0
3292,ICC7843124084,cpc,20.0
3293,ICC7843239856,cpc,20.0
3294,ICC7843268487,cpc,20.0
3295,ICC7843353265,cpc,20.0
3296,ICC7843404226,cpc,20.0
3297,ICC7843753054,cpc,20.0
3298,ICC7843780899,cpc,20.0
3299,ICC7843988055,cpc,20.0
3300,ICC7844213845,cpc,20.0
3301,ICC7845256775,cpc,20.0
3302,ICC7845451892,cpc,20.0
3303,ICC7845508076,cpc,20.0
3304,ICC7845880101,cpc,20.0
3305,ICC7846060689,cpc,20.0
3306,ICC7849621931,cpc,20.0
3307,ICC7849838117,cpc,20.0
3308,ICC7850640968,cpc,20.0
3309,ICC7850970121,cpc,20.0
3310,ICC7851536639,cpc,20.0
3311,ICC7852094174,cpc,20.0
3312,ICC7852166265,cpc,20.0
3313,ICC7853137425,cpc,20.0
3314,ICC7854167695,cpc,20.0
3315,ICC7855335638,cpc,20.0
3316,ICC7856794627,cpc,20.0
3317,ICC7862131539,cpc,20.0
3318,ICC7862176261,cpc,20.0
3319,ICC8193233549,cpc,20.0
3320,ICC8193560671,cpc,20.0
3321,ICC8194020407,cpc,20.0
3322,ICC8194214192,cpc,20.0
3323,ICC8194223865,cpc,20.0
3324,ICC8194283826,cpc,20.0
3325,ICC8194480204,cpc,20.0
3326,ICC8194480426,cpc,20.0
3327,ICC8194664312,cpc,20.0
3328,ICC8194795863,cpc,20.0
3329,ICC8194994263,cpc,20.0
3330,ICC8195053071,cpc,20.0
3331,ICC8195190638,cpc,20.0
3332,ICC8195284398,cpc,20.0
3333,ICC8195484336,cpc,20.0
3334,ICC8195571521,cpc,20.0
3335,ICC8195853170,cpc,20.0
3336,ICC8195922254,cpc,20.0
3337,ICC8196039668,cpc,20.0
3338,ICC8196070941,cpc,20.0
3339,ICC8196709589,cpc,20.0
3340,ICC8196755921,cpc,20.0
3341,ICC8197086243,cpc,20.0
3342,ICC8197519131,cpc,20.0
3343,ICC8197852497,cpc,20.0
3344,ICC8198058340,cpc,20.0
3345,ICC8198345785,cpc,20.0
3346,ICC8199199515,cpc,20.0
3347,ICC8202437334,cpc,20.0
3348,ICC8204948879,cpc,20.0
3349,ICC8205444738,cpc,20.0
3350,ICC8205512370,cpc,20.0
3351,ICC8205916229,cpc,20.0
3352,ICC8210863654,cpc,20.0
3353,ICC8211569671,cpc,20.0
3354,ICC8694676692,cpc,20.0
3355,ICC8694721968,cpc,20.0
3356,ICC8694737800,cpc,20.0
3357,ICC8694995993,cpc,20.0
3358,ICC8695216101,cpc,20.0
3359,ICC8695231028,cpc,20.0
3360,ICC8695311336,cpc,20.0
3361,ICC8695594177,cpc,20.0
3362,ICC8695730960,cpc,20.0
3363,ICC8695733325,cpc,20.0
3364,ICC8695787981,cpc,20.0
3365,ICC8695796387,cpc,20.0
3366,ICC8695877670,cpc,20.0
3367,ICC8695878091,cpc,20.0
3368,ICC8696123642,cpc,20.0
3369,ICC8696138300,cpc,20.0
3370,ICC8696569987,cpc,20.0
3371,ICC8696655547,cpc,20.0
3372,ICC8696884639,cpc,20.0
3373,ICC8696912676,cpc,20.0
3374,ICC8696975982,cpc,20.0
3375,ICC8697026402,cpc,20.0
3376,ICC8697034537,cpc,20.0
3377,ICC8697039949,cpc,20.0
3378,ICC8697106195,cpc,20.0
3379,ICC8697274528,cpc,20.0
3380,ICC8697861017,cpc,20.0
3381,ICC8697870848,cpc,20.0
3382,ICC8697906966,cpc,20.0
3383,ICC8697961529,cpc,20.0
3384,ICC8697971319,cpc,20.0
3385,ICC8698020520,cpc,20.0
3386,ICC8698111128,cpc,20.0
3387,ICC8698454548,cpc,20.0
3388,ICC8698869717,cpc,20.0
3389,ICC8698974818,cpc,20.0
3390,ICC8699611401,cpc,20.0
3391,ICC8700322490,cpc,20.0
3392,ICC8700371967,cpc,20.0
3393,ICC8702599107,cpc,20.0
3394,ICC8703699803,cpc,20.0
3395,ICC8704533111,cpc,20.0
3396,ICC8705506887,cpc,20.0
3397,ICC8707143308,cpc,20.0
3398,ICC8707332479,cpc,20.0
3399,ICC8717477851,cpc,20.0
3400,ICC9195523136,cpc,20.0
3401,ICC9195716757,cpc,20.0
3402,ICC9195716838,cpc,20.0
3403,ICC9195985420,cpc,20.0
3404,ICC9196263022,cpc,20.0
3405,ICC9196453805,cpc,20.0
3406,ICC9196557720,cpc,20.0
3407,ICC9196578366,cpc,20.0
3408,ICC9196731089,cpc,20.0
3409,ICC9196761843,cpc,20.0
3410,ICC9197017165,cpc,20.0
3411,ICC9197346067,cpc,20.0
3412,ICC9197442168,cpc,20.0
3413,ICC9197780006,cpc,20.0
3414,ICC9197787624,cpc,20.0
3415,ICC9198088296,cpc,20.0
3416,ICC9198473117,cpc,20.0
3417,ICC9198893268,cpc,20.0
3418,ICC9198984357,cpc,20.0
3419,ICC9198988904,cpc,20.0
3420,ICC9199004467,cpc,20.0
3421,ICC9199199239,cpc,20.0
3422,ICC9199815861,cpc,20.0
3423,ICC9199886186,cpc,20.0
3424,ICC9200035188,cpc,20.0
3425,ICC9200481782,cpc,20.0
3426,ICC9200736504,cpc,20.0
3427,ICC9200817226,cpc,20.0
3428,ICC9201492756,cpc,20.0
3429,ICC9201823476,cpc,20.0
3430,ICC9201824601,cpc,20.0
3431,ICC9201978968,cpc,20.0
3432,ICC9202555047,cpc,20.0
3433,ICC9202555618,cpc,20.0
3434,ICC9202998492,cpc,20.0
3435,ICC9203854357,cpc,20.0
3436,ICC9205637984,cpc,20.0
3437,ICC9206590646,cpc,20.0
3438,ICC9207116677,cpc,20.0
3439,ICC9207272896,cpc,20.0
3440,ICC9209412466,cpc,20.0
3441,ICC9209458702,cpc,20.0
3442,ICC9211469901,cpc,20.0
3443,ICC9212101808,cpc,20.0
3444,ICC9212215961,cpc,20.0
3445,ICC9212377065,cpc,20.0
3446,ICC9216510487,cpc,20.0
3447,ICC9217335612,cpc,20.0
3448,ICC9218196345,cpc,20.0
3449,ICC9693990314,cpc,20.0
3450,ICC9693992881,cpc,20.0
3451,ICC9693993760,cpc,20.0
3452,ICC9694179940,cpc,20.0
3453,ICC9694233045,cpc,20.0
3454,ICC9694253122,cpc,20.0
3455,ICC9694282866,cpc,20.0
3456,ICC9694290773,cpc,20.0
3457,ICC9694633695,cpc,20.0
3458,ICC9694638867,cpc,20.0
3459,ICC9694639142,cpc,20.0
3460,ICC9694645019,cpc,20.0
3461,ICC9694687252,cpc,20.0
3462,ICC9694794041,cpc,20.0
3463,ICC9694827348,cpc,20.0
3464,ICC9694829655,cpc,20.0
3465,ICC9694831618,cpc,20.0
3466,ICC9695092763,cpc,20.0
3467,ICC9695174161,cpc,20.0
3468,ICC9695192166,cpc,20.0
3469,ICC9695445195,cpc,20.0
3470,ICC9695451732,cpc,20.0
3471,ICC9695962115,cpc,20.0
3472,ICC9695965948,cpc,20.0
3473,ICC9695986509,cpc,20.0
3474,ICC9696176883,cpc,20.0
3475,ICC9696797538,cpc,20.0
3476,ICC9696861865,cpc,20.0
3477,ICC9697034189,cpc,20.0
3478,ICC9697501824,cpc,20.0
3479,ICC9697833266,cpc,20.0
3480,ICC9697931856,cpc,20.0
3481,ICC9699083832,cpc,20.0
3482,ICC9699897989,cpc,20.0
3483,ICC9701213888,cpc,20.0
3484,ICC9703833836,cpc,20.0
3485,ICC9703855778,cpc,20.0
3486,ICC9703981168,cpc,20.0
3487,ICC9704064296,cpc,20.0
3488,ICC9704757942,cpc,20.0
3489,ICC9704837112,cpc,20.0
3490,ICC9705026060,cpc,20.0
3491,ICC9707627949,cpc,20.0
3492,ICC9708276074,cpc,20.0
3493,ICC9709220076,cpc,20.0
3494,ICC9713328113,cpc,20.0
3495,ICC9713483392,cpc,20.0
3496,ICC9716252051,cpc,20.0
3497,ICC6339961011,cpc,18.0
3498,ICC9695876640,cpc,17.5
3499,7UW45604KC553841F,cpc,17.0
3500,ICC8205086987,cpc,17.0
3501,54452960HB560724E,cpc,16.0
3502,ICC9201249233,cpc,16.0
3503,0EG297654B1014637,cpc,15.0
3504,0JB52128XJ758504S,cpc,15.0
3505,0MB91450TV764224V,cpc,15.0
3506,1AE94327WD5015359,cpc,15.0
3507,1AN39978198510908,cpc,15.0
3508,1P99325379583051Y,cpc,15.0
3509,1R855000C2473663T,cpc,15.0
3510,28254217M7340523X,cpc,15.0
3511,29C29856K6823501J,cpc,15.0
3512,2AX14969XW698410T,cpc,15.0
3513,2HJ641240Y6292355,cpc,15.0
3514,2K093800JU6447238,cpc,15.0
3515,2WB668687W5647805,cpc,15.0
3516,2XA37311W4341194U,cpc,15.0
3517,2XX81432R4665150P,cpc,15.0
3518,3CF12414WJ005381G,cpc,15.0
3519,3FV31418SV1996832,cpc,15.0
3520,3J408384K3808705R,cpc,15.0
3521,3L749549CP489020T,cpc,15.0
3522,3RD9221383755422V,cpc,15.0
3523,402581592V676991X,cpc,15.0
3524,42M31747G30566526,cpc,15.0
3525,43B28646FP923971T,cpc,15.0
3526,44F98166MS933440L,cpc,15.0
3527,4FL64497GR510310C,cpc,15.0
3528,4G875057RJ3602108,cpc,15.0
3529,4KF924211L836610N,cpc,15.0
3530,4N613046CX4041746,cpc,15.0
3531,4W927921F7026905K,cpc,15.0
3532,4XG53628P5306505T,cpc,15.0
3533,53342698D9952973F,cpc,15.0
3534,56A13468J9660431M,cpc,15.0
3535,5F970347MN393870K,cpc,15.0
3536,5MG352990J4676946,cpc,15.0
3537,5MY79442UC916171N,cpc,15.0
3538,5PF689049L6600011,cpc,15.0
